,BlockHeight,uluna_burnt,uusd_minted,spread,delta,lunaPool,terra_pool,usd_per_luna_price,usd_per_ust_price
410,7594752.0,88480.0,95083.72001869041,0.05,5573647.837120625,44985350.0228595,55573647.83712062,1.1301872836461957,0.7497817856471578
411,7594753.0,88480.0,94999.02231416461,0.05,5427601.535846398,45103882.01414756,55427601.5358464,1.1301872836461957,0.7523005529788052
412,7594754.0,88480.0,94999.02231416461,0.05,5276834.826517331,45226902.15252165,55276834.82651733,1.1301872836461957,0.7521158355223496
413,7594755.0,88480.0,94999.02231416461,0.05,5392285.521933258,45132638.53339459,55392285.52193326,1.1301872836461957,0.7645841775398474
414,7594756.0,84258.0,90465.95413818808,0.05,5993777.542468765,44647818.19915369,55993777.542468764,1.1868228423473366,0.8072742398780474
415,7594757.0,90576.0,102122.78248002974,0.05,5976532.826010101,44661572.873237126,55976532.8260101,1.1040333339406194,0.7504541157577491
416,7594758.0,90576.0,94998.97709225526,0.05,5810518.025287597,44794423.85514603,55810518.0252876,1.1040333339406194,0.7435068849843158
417,7594759.0,90576.0,94998.97709225526,0.05,5649471.346764333,44924056.59025832,55649471.34676433,1.1040333339406194,0.7456806911195497
418,7594760.0,90576.0,94998.97709225526,0.05,5492541.58713199,45051099.2738476,55492541.58713199,1.1040333339406194,0.7397989946975444
419,7594761.0,90237.0,94643.42315705969,0.05,5339973.220892088,45175301.94713202,55339973.22089209,1.1081808702981513,0.7446202826110256
420,7594762.0,92632.0,97520.35985858543,0.05,5191708.465952609,45296659.03606215,55191708.465952605,1.079531514571248,0.7364921263359802
421,7594763.0,92632.0,94999.20509487568,0.05,5211015.791715402,45280818.76687974,55211015.7917154,1.079531514571248,0.7363397132188612
422,7594764.0,92632.0,94999.20509487568,0.05,5126702.792766122,45350073.07435149,55126702.792766124,1.079531514571248,0.7361508079271012
423,7594765.0,92632.0,94999.20509487568,0.05,5018942.580010251,45438895.819642894,55018942.58001025,1.079531514571248,0.7361508079271012
424,7594766.0,91459.0,93796.2291516132,0.05,4885190.849262819,45549627.52823476,54885190.84926282,1.0933777672725622,0.7455928019543746
425,7594767.0,92204.0,95773.11347091936,0.05,4813737.852867628,45609004.2009279,54813737.852867626,1.084547318002041,0.7740563048771207
426,7594768.0,92204.0,94999.6208636072,0.05,4796680.087027912,45623201.91715097,54796680.087027915,1.084547318002041,0.7688676839010974
427,7594769.0,93767.0,96610.0109487425,0.05,4667791.872034395,45730766.03957162,54667791.87203439,1.0664661722028477,0.7567270167682005
428,7594770.0,93767.0,94999.36689049719,0.05,4611598.110499683,45777821.680690706,54611598.11049968,1.0664661722028477,0.7730112183377397
429,7594771.0,86767.0,87907.36684534828,0.05,4639700.717869806,45754276.96627884,54639700.7178698,1.152506338552013,0.83519987673465
430,7594772.0,94445.0,103406.03808731762,0.05,4618745.097123279,45771831.548939645,54618745.09712328,1.0588110412655694,0.7637467869232221
431,7594773.0,94445.0,94999.43835271036,0.05,4627819.701873016,45764228.073599696,54627819.70187302,1.0588110412655694,0.7597931605776673
432,7594774.0,94445.0,94999.43835271036,0.05,4650693.819378156,45745073.3976509,54650693.81937815,1.0588110412655694,0.7594324446976114
433,7594775.0,94445.0,94999.43835271036,0.05,4687604.176047804,45714198.631779805,54687604.1760478,1.0588110412655694,0.767226030628674
434,7594776.0,94161.0,94713.7711337769,0.05,4821630.400231468,45602437.97472767,54821630.400231466,1.06200384,0.7632922664825517
435,7594777.0,94554.0,95395.87553299201,0.05,4819851.142516031,45603918.067940585,54819851.14251603,1.0575858068370427,0.7653638665215097
436,7594778.0,94822.0,95268.28130710695,0.05,4847669.373222765,45580788.182415046,54847669.37322277,1.054606804317777,0.7525316893635885
437,7594779.0,94822.0,94999.93007906925,0.05,5168207.59214001,45315954.770228624,55168207.59214001,1.054606804317777,0.7568344389619729
438,7594780.0,94822.0,94999.93007906925,0.05,5060406.170577504,45404677.76890318,55060406.170577504,1.054606804317777,0.7562391621225603
439,7594781.0,95029.0,95207.31850713833,0.05,4935223.510526978,45508142.867953144,54935223.51052698,1.0523080304444186,0.7582167578158918
440,7594782.0,94926.0,94896.82249306852,0.05,5176154.038503083,45309428.38559294,55176154.03850308,1.0534481014366184,0.7584111039082776
441,7594783.0,94675.0,94748.43905333626,0.05,5340722.442582368,45174690.348392606,55340722.44258237,1.0562411278743056,0.7574618969372207
442,7594784.0,94675.0,94999.6473424249,0.05,5392079.211900136,45132806.631727114,55392079.21190014,1.0562411278743056,0.7490290672291728
443,7594785.0,94675.0,94999.6473424249,0.05,5317904.808870625,45193324.089872375,55317904.80887063,1.0562411278743056,0.7539705298677891
444,7594786.0,94571.0,94895.29071899092,0.05,5399452.7639995925,45126799.54890426,55399452.763999596,1.0574043479729294,0.7523117227812615
445,7594787.0,94050.0,94476.4349805113,0.05,5356348.983488548,45161937.987378635,55356348.983488545,1.063253660442475,0.758574071028042
446,7594788.0,94050.0,94999.05642638404,0.05,5221439.313396925,45272271.62283491,55221439.31339692,1.063253660442475,0.7585672647662436
447,7594789.0,94050.0,94999.05642638404,0.05,5076399.332469232,45391493.09505012,55076399.33246923,1.063253660442475,0.7585672647662436
448,7594790.0,94050.0,94999.05642638404,0.05,4935388.239900643,45508006.40713778,54935388.23990064,1.063253660442475,0.7585672647662436
449,7594791.0,94238.0,95188.95353013904,0.05,5167052.157237374,45316903.88086151,55167052.15723737,1.0611357256613194,0.7725326787704322
450,7594792.0,95129.0,95897.54142411386,0.05,5030166.406847447,45429628.206410855,55030166.40684745,1.0511950969691746,0.7623119544927969
451,7594793.0,95129.0,94999.18146060157,0.05,5190008.36757569,45298054.37516038,55190008.36757569,1.0511950969691746,0.7569215582969061
452,7594794.0,95129.0,94999.18146060157,0.05,5116878.072336876,45358156.83752865,55116878.072336875,1.0511950969691746,0.7565489880962325
453,7594795.0,95129.0,94999.18146060157,0.05,5123631.933075124,45352599.4628804,55123631.93307512,1.0511950969691746,0.761052835911823
454,7594796.0,95234.0,95104.03817152425,0.05,4981308.823823038,45469997.958956674,54981308.823823035,1.05003815607418,0.7539168011762665
455,7594797.0,95257.0,95022.31040150026,0.05,5005764.017812397,45449782.30264069,55005764.0178124,1.049783157230581,0.7646357386930329
456,7594798.0,95257.0,94999.23449789778,0.05,5005677.1845692955,45449854.05072557,55005677.1845693,1.049783157230581,0.7643594613956625
457,7594799.0,95257.0,94999.23449789778,0.05,4912246.254079217,45527185.109720126,54912246.254079215,1.049783157230581,0.764194715164347
458,7594800.0,95257.0,94999.23449789778,0.05,4775794.969243683,45640597.30039038,54775794.96924368,1.049783157230581,0.764194715164347
459,7594801.0,95313.0,95055.08296186246,0.05,4818269.227934118,45605234.07999276,54818269.22793412,1.0491672420770148,0.7765099893858143
460,7594802.0,95283.0,94969.41221048302,0.05,5050508.529698416,45412841.16660449,55050508.52969842,1.0495034095015852,0.7726709320909387
461,7594803.0,93199.0,92922.03484903132,0.05,5127021.441067781,45349810.93931521,55127021.441067785,1.0729644850855444,0.793555949453388
462,7594804.0,93199.0,94999.25619321328,0.05,5000874.7263339115,45453822.55171704,55000874.72633391,1.0729644850855444,0.777464355636152
463,7594805.0,93199.0,94999.25619321328,0.05,4861961.539491303,45568913.86758792,54861961.5394913,1.0729644850855444,0.777464355636152
464,7594806.0,93360.0,95163.36611120711,0.05,4994308.113625405,45459249.97973743,54994308.11362541,1.071113833460847,0.784622536651766
465,7594807.0,93399.0,95038.91288483917,0.05,5163499.935557482,45319822.036682285,55163499.935557485,1.0706745279037937,0.7845931527488895
466,7594808.0,93399.0,94999.9337201021,0.05,5037427.482978492,45423634.68519997,55037427.48297849,1.0706745279037937,0.7774519621143998
467,7594809.0,93399.0,94999.9337201021,0.05,5489963.960216682,45053191.99328306,55489963.960216686,1.0706745279037937,0.7758362841515577
468,7594810.0,93399.0,94999.9337201021,0.05,5337464.961321775,45177349.5903251,55337464.96132177,1.0706745279037937,0.7743091537962112
469,7594811.0,93869.0,95477.98989681114,0.05,5191584.630940382,45296760.66953332,55191584.630940385,1.065309400206493,0.7671630485166178
470,7594812.0,93360.0,94484.42132311426,0.05,5047905.6308769435,45414988.47864839,55047905.63087694,1.0711161521746586,0.7678567337575638
471,7594813.0,93160.0,94795.92169976163,0.05,4910089.6247792505,45528973.219373986,54910089.624779254,1.0734165175477668,0.7685831069078957
472,7594814.0,93160.0,94999.50863601247,0.05,4783786.45845344,45633939.55793715,54783786.45845344,1.0734165175477668,0.7690487535875434
473,7594815.0,93160.0,94999.50863601247,0.05,4653360.590362887,45742841.30006141,54653360.590362884,1.0734165175477668,0.7811402523625027
474,7594816.0,93669.0,95518.55919307268,0.05,4547704.275267881,45831443.01333152,54547704.275267884,1.0675820038715391,0.7734022829411593
475,7594817.0,94608.0,95951.70831116465,0.05,4449400.928863659,45914187.43552693,54449400.92886366,1.0569853768168989,0.7672403447856678
476,7594818.0,94608.0,94999.30890339852,0.05,4833001.4140864145,45592981.15236417,54833001.41408642,1.0569853768168989,0.7614572728451838
477,7594819.0,94608.0,94999.30890339852,0.05,4724481.789502236,45683392.848126955,54724481.78950223,1.0569853768168989,0.7703546190965965
478,7594820.0,94608.0,94999.30890339852,0.05,4630518.235862899,45761967.49967573,54630518.235862896,1.0569853768168989,0.7669474914218111
479,7594821.0,94529.0,94919.98215086838,0.05,4717461.453734359,45689254.09878239,54717461.45373436,1.057867169820625,0.7697698381752929
480,7594822.0,94675.0,95145.89558762929,0.05,4744919.2707692925,45666338.233781256,54744919.27076929,1.0562347615578134,0.7663257557362424
481,7594823.0,94675.0,94999.07474796168,0.05,4679699.783746927,45720806.98846674,54679699.78374693,1.0562347615578134,0.764552695408835
482,7594824.0,94675.0,94999.07474796168,0.05,5123590.415196931,45352633.62146271,55123590.41519693,1.0562347615578134,0.7558019362270642
483,7594825.0,94675.0,94999.07474796168,0.05,5358061.606739542,45160540.803611495,55358061.60673954,1.0562347615578134,0.7641444537835749
484,7594826.0,95421.0,95747.62832347771,0.05,5269080.92931676,45233247.196515396,55269080.92931676,1.0479858058936378,0.7602830146952173
485,7594827.0,93975.0,93560.24280341188,0.05,5367002.638162407,45153247.979453444,55367002.638162404,1.0641123255517797,0.7698054699076387
486,7594828.0,93975.0,94999.95800404208,0.05,6028206.938143722,44620382.0650561,56028206.93814372,1.0641123255517797,0.7655446007032327
487,7594829.0,93975.0,94999.95800404208,0.05,5879369.92991989,44739230.29438826,55879369.92991989,1.0641123255517797,0.772605181965573
488,7594830.0,93975.0,94999.95800404208,0.05,5753429.373014011,44840291.047819555,55753429.37301401,1.0641123255517797,0.7673159202199231
489,7594831.0,96048.0,97095.56761236746,0.05,5597779.754704063,44965824.37338206,55597779.754704066,1.04113979,0.753909248026183
490,7594832.0,93776.0,92752.228699688,0.05,5442285.87262895,45091935.88704851,55442285.87262895,1.0663679543715157,0.7678213711298418
491,7594833.0,93776.0,94999.7352246861,0.05,5295926.928205739,45211286.59703835,55295926.928205736,1.0663679543715157,0.7729069400505587
492,7594834.0,93776.0,94999.7352246861,0.05,5683933.826273077,44896253.339422606,55683933.826273076,1.0663679543715157,0.7793046993788199
493,7594835.0,93776.0,94999.7352246861,0.05,5545407.246807434,45008221.63192785,55545407.24680743,1.0663679543715157,0.7791273037772293
494,7594836.0,93537.0,94757.61638064604,0.05,5391368.156618338,45133385.99854194,55391368.15661834,1.0690885327295965,0.7753309185498186
495,7594837.0,94499.0,95976.40739169343,0.05,5241607.930045607,45255742.79383464,55241607.930045605,1.058208804516643,0.7658779873436375
496,7594838.0,94499.0,94999.69012711733,0.05,5270517.3475112,45232071.63561268,55270517.3475112,1.058208804516643,0.7715499535163439
497,7594839.0,94499.0,94999.69012711733,0.05,5276740.848909608,45226979.04410396,55276740.84890961,1.058208804516643,0.7718831511015092
498,7594840.0,94499.0,94999.69012711733,0.05,5132372.13959812,45345409.65641504,55132372.13959812,1.058208804516643,0.7677365617953623
499,7594841.0,94006.0,94504.07803352196,0.05,5064795.4277574085,45401058.52712901,55064795.42775741,1.0637612734072408,0.7733110387810764
500,7594842.0,94474.0,95472.89341668188,0.05,5044671.385793019,45417656.91502062,55044671.385793015,1.0584825488750196,0.7652035343062826
501,7594843.0,94555.0,95080.5765384336,0.05,5021138.823038335,45437082.06477917,55021138.82303833,1.0575754257349503,0.7689774575219203
502,7594844.0,94555.0,94999.09216134982,0.05,4909614.899964043,45529366.84321269,54909614.89996404,1.0575754257349503,0.7719166081855589
503,7594845.0,94555.0,94999.09216134982,0.05,4801212.463933181,45619428.6147473,54801212.463933185,1.0575754257349503,0.7706673238456478
504,7594846.0,95152.0,95598.8960640554,0.05,4667845.451046148,45730721.21963715,54667845.45104615,1.0509391424489998,0.7658313882179729
505,7594847.0,94381.0,94229.25284330509,0.05,5699541.198472458,44883673.11845222,55699541.198472455,1.0595268433624392,0.783506958497949
506,7594848.0,94692.0,95312.28005909227,0.05,5541220.609626001,45011614.303030245,55541220.609626,1.056047675242049,0.7864104741338029
507,7594849.0,94692.0,94999.30314081909,0.05,5388722.298627478,45135541.97046263,55388722.29862748,1.056047675242049,0.7797964115666634
508,7594850.0,94692.0,94999.30314081909,0.05,5394489.5826298315,45130842.77581159,55394489.58262983,1.056047675242049,0.7661771081253387
509,7594851.0,94966.0,95274.19235068459,0.05,5244642.649779003,45253256.78814941,55244642.64977901,1.053003794761976,0.7667714467088614
510,7594852.0,95093.0,95126.62536253553,0.05,5098958.131729586,45372908.75851128,55098958.13172959,1.051598981958208,0.7657484966005536
511,7594853.0,95093.0,94999.71689178426,0.05,4990274.082240135,45462584.8247483,54990274.082240134,1.051598981958208,0.7769159445206627
512,7594854.0,96106.0,96011.72317207175,0.05,5859444.736916084,44755188.88120658,55859444.73691608,1.0405167662422126,0.7682675386204109
513,7594855.0,96106.0,94999.90911965039,0.05,5699065.3046889845,44884056.6053366,55699065.30468898,1.0405167662422126,0.7681752421241468
514,7594856.0,95941.0,94836.80811654191,0.05,5686586.698001282,44894114.511955366,55686586.69800128,1.0423069330451002,0.7669426462794272
515,7594857.0,97543.0,96586.2579115173,0.05,5528625.956390136,45021823.55391606,55528625.956390135,1.0251808766929722,0.752410061651681
516,7594858.0,97543.0,94999.25734249946,0.05,5523949.115907932,45025615.78934477,55523949.11590793,1.0251808766929722,0.7549159498708501
517,7594859.0,97543.0,94999.25734249946,0.05,5465948.486773788,45072698.98388452,55465948.48677379,1.0251808766929722,0.7483174035398216
518,7594860.0,97543.0,94999.25734249946,0.05,5374957.765842334,45146761.29544803,55374957.76584233,1.0251808766929722,0.7675695405620395
519,7594861.0,97472.0,94930.1088923665,0.05,5561885.324043234,44994873.47162026,55561885.32404324,1.0259299179241466,0.7681081638800038
520,7594862.0,97373.0,94902.98020312651,0.05,5433236.024263401,45099297.448659465,55433236.0242634,1.0269717953383917,0.7687531742995234
521,7594863.0,97373.0,94999.35839611095,0.05,5376063.662481318,45145859.684747025,55376063.662481315,1.0269717953383917,0.7635736391155289
522,7594864.0,97373.0,94999.35839611095,0.05,5523968.188169343,45025600.3232255,55523968.188169345,1.0269717953383917,0.7631867233703281
523,7594865.0,97373.0,94999.35839611095,0.05,5582869.51223918,44977886.567182496,55582869.51223918,1.0269717953383917,0.7695070881586005
524,7594866.0,97412.0,95037.40770112824,0.05,5619048.532732368,44948629.39859039,55619048.53273237,1.026560211967219,0.7658607078226992
525,7594867.0,96845.0,94446.36254156707,0.05,5640993.371303898,44930901.63428573,55640993.3713039,1.0325672476868313,0.7696159688535321
526,7594868.0,96845.0,94999.02634711961,0.05,5494041.152806412,45049881.89842021,55494041.152806416,1.0325672476868313,0.7726901494830154
527,7594869.0,96845.0,94999.02634711961,0.05,5343476.262344947,45172442.51425837,55343476.26234495,1.0325672476868313,0.7727761574030831
528,7594870.0,96845.0,94999.02634711961,0.05,5301947.790990462,45206364.330033384,55301947.790990464,1.0325672476868313,0.7848425306000938
529,7594871.0,97023.0,95173.63346870345,0.05,6163769.8651870685,44512681.502699785,56163769.86518707,1.0306735487259162,0.7783719755335015
530,7594872.0,97161.0,95134.20903437083,0.05,5994942.701198539,44646889.15462519,55994942.70119854,1.0292125783772983,0.7744379395990253
531,7594873.0,97161.0,94999.35716133084,0.05,5828416.515054135,44780062.84354984,55828416.51505414,1.0292125783772983,0.7665624076877434
532,7594874.0,97161.0,94999.35716133084,0.05,5838615.634778227,44771883.607424416,55838615.634778224,1.0292125783772983,0.7663350932632208
533,7594875.0,97161.0,94999.35716133084,0.05,6570000.318060653,44193034.92918392,56570000.31806065,1.0292125783772983,0.7665157349422133
534,7594876.0,97004.0,94845.85010526587,0.05,6387500.309225636,44336067.14768613,56387500.309225634,1.030879367065098,0.758424109998334
535,7594877.0,97341.0,95329.48704600951,0.05,6210069.74514134,44476016.687669985,56210069.74514134,1.027314042853097,0.7577456050609039
536,7594878.0,97341.0,94999.78743309516,0.05,6037571.5304802405,44612925.430578075,56037571.53048024,1.027314042853097,0.7530783927538397
537,7594879.0,97341.0,94999.78743309516,0.05,5872988.281496905,44744340.27771357,55872988.281496905,1.027314042853097,0.7615078937631841
538,7594880.0,97341.0,94999.78743309516,0.05,5874274.681352578,44743310.12361843,55874274.68135258,1.027314042853097,0.7569267091346422
539,7594881.0,80429.0,78494.54909500015,0.05,6031697.711968719,44617602.21600397,56031697.71196872,1.2433322,0.9202405700518287
540,7594882.0,97159.0,114760.86755881002,0.05,5943987.968692922,44687554.298042476,55943987.96869292,1.0292405064503718,0.7600880620794217
541,7594883.0,97159.0,94999.9794479011,0.05,6411928.89809025,44316867.88296711,56411928.89809025,1.0292405064503718,0.7602739340653565
542,7594884.0,97159.0,94999.9794479011,0.05,6233819.762032188,44457232.50846893,56233819.76203219,1.0292405064503718,0.7637893010477106
543,7594885.0,97159.0,94999.9794479011,0.05,6223957.468189258,44465030.79073482,56223957.468189254,1.0292405064503718,0.7525759852573767
544,7594886.0,96790.0,94639.17918836491,0.05,6230826.9277913375,44459598.70393456,56230826.927791335,1.03315578,0.7602995365617834
545,7594887.0,97310.0,95509.56950421,0.05,6164450.565128826,44512142.019460805,56164450.565128826,1.02763423442225,0.7552083988769115
546,7594888.0,97310.0,94999.13298404768,0.05,5995598.106032947,44646366.58163762,55995598.106032945,1.02763423442225,0.755129246861232
547,7594889.0,97310.0,94999.13298404768,0.05,5880998.980404391,44737926.050260246,55880998.98040439,1.02763423442225,0.7619554557867532
548,7594890.0,97310.0,94999.13298404768,0.05,5729518.411447952,44859529.94502193,55729518.41144795,1.02763423442225,0.7657619538676169
549,7594891.0,97326.0,95014.75302441091,0.05,5571184.030586939,44987344.49537686,55571184.03058694,1.0274724799043102,0.765641419292614
550,7594892.0,97297.0,94971.4903833872,0.05,5418817.584617514,45111031.03531245,55418817.58461751,1.027773132368647,0.7658654564167324
551,7594893.0,97059.0,94766.90083184007,0.05,5480963.792857947,45060500.55896514,55480963.792857945,1.0302973760279122,0.7840721336764238
552,7594894.0,97059.0,94999.65136889847,0.05,5349604.421621222,45167441.14296551,55349604.42162122,1.0302973760279122,0.7833965089600119
553,7594895.0,97059.0,94999.65136889847,0.05,5234190.199660824,45261820.4587229,55234190.19966082,1.0302973760279122,0.7822833354944411
554,7594896.0,97504.0,95435.20958461428,0.05,5304902.67131849,45203949.00353957,55304902.67131849,1.0255979979820566,0.7810825325786437
555,7594897.0,97746.0,95235.69681521642,0.05,5507709.148995727,45038788.995766565,55507709.14899573,1.023049674349924,0.7789568884184298
556,7594898.0,98058.0,95302.29471903459,0.05,5435483.983790291,45097468.63094073,55435483.98379029,1.0197956531067107,0.7707807808255
557,7594899.0,98058.0,94999.16604472096,0.05,5284498.317573894,45220632.83705873,55284498.31757389,1.0197956531067107,0.7736331391916583
558,7594900.0,98058.0,94999.16604472096,0.05,5545527.017077547,45008124.58276562,55545527.01707755,1.0197956531067107,0.7692322877529068
559,7594901.0,97833.0,94781.18472386939,0.05,5557690.641516134,44998270.64683365,55557690.641516134,1.0221465128541236,0.7717959841558422
560,7594902.0,98094.0,95253.11803031678,0.05,5644370.3815404335,44928174.815494984,55644370.38154043,1.0194211144273868,0.7689204154413505
561,7594903.0,98852.0,95733.22520320724,0.05,5519119.542410474,45029532.53951147,55519119.54241048,1.0116113863036822,0.7634657592394212
562,7594904.0,98852.0,94999.818320947,0.05,5444778.672380737,45089908.55157566,55444778.67238074,1.0116113863036822,0.7658510640717223
563,7594905.0,98852.0,94999.818320947,0.05,5327674.089901727,45185344.24450519,55327674.08990173,1.0116113863036822,0.7797968305611663
564,7594906.0,98991.0,95133.40160450843,0.05,6144124.432775301,44528256.96824961,56144124.4327753,1.010187645781,0.7782126162432929
565,7594907.0,99154.0,95155.93853828081,0.05,5996773.027313273,44645429.81397494,55996773.02731328,1.0085293938803972,0.7767898537490814
566,7594908.0,99154.0,94999.73734477605,0.05,5830940.462096677,44778038.473079935,55830940.462096676,1.0085293938803972,0.7680905081283254
567,7594909.0,99154.0,94999.73734477605,0.05,5713966.458243746,44872051.99927183,55713966.45824374,1.0085293938803972,0.763407833256034
568,7594910.0,99154.0,94999.73734477605,0.05,5914280.955586065,44711296.60034088,55914280.95558606,1.0085293938803972,0.7674806338894422
569,7594911.0,99056.0,94905.8432582058,0.05,5793192.673475967,44808333.780628,55793192.673475966,1.009520227539339,0.770182376240302
570,7594912.0,98289.0,94263.49696238337,0.05,5680488.109278301,44899031.6876086,55680488.1092783,1.0174005691527794,0.7760989143604979
571,7594913.0,98289.0,94999.32031438465,0.05,5710814.1010499075,44874591.05274295,55710814.10104991,1.0174005691527794,0.7744939799848808
572,7594914.0,98289.0,94999.32031438465,0.05,5783826.857337241,44815856.868220136,55783826.857337244,1.0174005691527794,0.7788797732898584
573,7594915.0,98289.0,94999.32031438465,0.05,5701145.335784525,44882380.513527885,55701145.335784525,1.0174005691527794,0.7768066999600993
574,7594916.0,80300.0,77612.40241781979,0.05,5718144.804128259,44868687.0101025,55718144.80412826,1.2453292,0.948294845472799
575,7594917.0,98728.0,116801.41819472001,0.05,5713565.2680587,44872375.120342225,55713565.2680587,1.0128767531424456,0.7657195634095451
576,7594918.0,98728.0,94999.331280035,0.05,5703378.009234458,44880581.56159851,55703378.00923446,1.0128767531424456,0.7723574653307661
577,7594919.0,98728.0,94999.331280035,0.05,5601663.529609751,44962683.511594325,55601663.529609755,1.0128767531424456,0.771593011094141
578,7594920.0,98728.0,94999.331280035,0.05,5493112.8603458535,45050635.49582284,55493112.860345855,1.0128767531424456,0.7634044998499916
579,7594921.0,98738.0,95008.95360918985,0.05,5425973.142602389,45105207.14842281,55425973.14260239,1.0127763473956082,0.7676865377082426
580,7594922.0,98768.0,95028.39956559095,0.05,5537677.624114789,45014485.786033034,55537677.62411479,1.0124670904933355,0.7639070961052381
581,7594923.0,98768.0,94999.38211415346,0.05,5611526.635240187,44954709.05515094,55611526.63524019,1.0124670904933355,0.7596462246390911
582,7594924.0,98768.0,94999.38211415346,0.05,5459447.5502551375,45077982.389467545,55459447.550255135,1.0124670904933355,0.7604681168932571
583,7594925.0,98768.0,94999.38211415346,0.05,5350492.646158827,45166716.328648485,55350492.64615883,1.0124670904933355,0.7609927659769387
584,7594926.0,99960.0,96145.89984742813,0.05,5766303.876331996,44829938.98150448,55766303.876332,1.0004,0.7519784878600473
585,7594927.0,96017.0,91252.63646,0.05,5633379.710862108,44937050.61588931,55633379.71086211,1.0414753651017996,0.7766907602130073
586,7594928.0,96017.0,94999.37312443054,0.05,5490404.022628341,45052834.70238438,55490404.02262834,1.0414753651017996,0.7737360369366472
587,7594929.0,96017.0,94999.37312443054,0.05,5397150.882921991,45128674.672883004,55397150.882921994,1.0414753651017996,0.7736791985181609
588,7594930.0,96017.0,94999.37312443054,0.05,5299235.45292132,45208581.62909613,55299235.452921316,1.0414753651017996,0.775140897320262
589,7594931.0,96382.0,95360.50470727956,0.05,5458018.3378812075,45079144.09722692,55458018.33788121,1.0375281971759347,0.7758724048378399
590,7594932.0,96607.0,95220.86221734673,0.05,5480466.574475508,45060904.39315369,55480466.57447551,1.0351118428982766,0.7714496256453078
591,7594933.0,96607.0,94999.09731653013,0.05,5328691.606935396,45184513.26773517,55328691.6069354,1.0351118428982766,0.7746515666510371
592,7594934.0,96607.0,94999.09731653013,0.05,5442999.615217672,45091355.398343466,55442999.61521767,1.0351118428982766,0.7791969096670197
593,7594935.0,96607.0,94999.09731653013,0.05,5294187.786654093,45212708.60593787,55294187.78665409,1.0351118428982766,0.7741773991676694
594,7594936.0,96811.0,95199.70199168382,0.05,5147127.014802591,45333277.27714537,55147127.01480259,1.032939654614671,0.7717220060924498
595,7594937.0,98112.0,96276.58662387688,0.05,5032862.395356469,45427402.66788201,55032862.39535647,1.0192398533451308,0.7561798874534666
596,7594938.0,98112.0,94999.6774668276,0.05,4893060.662152123,45543097.24842341,54893060.66215213,1.0192398533451308,0.7531720669803315
597,7594939.0,98112.0,94999.6774668276,0.05,4757142.310425675,45656144.46837201,54757142.31042568,1.0192398533451308,0.7580128068541797
598,7594940.0,98112.0,94999.6774668276,0.05,4781066.527975696,45636205.32512443,54781066.52797569,1.0192398533451308,0.7714413245875005
599,7594941.0,98131.0,95018.07474618049,0.05,5403958.067626801,45123129.95668048,55403958.067626804,1.0190415193943536,0.7704488276070249
600,7594942.0,97744.0,94624.93455809761,0.05,5254594.579298699,45245106.20401208,55254594.5792987,1.0230710610942109,0.7660272371743665
601,7594943.0,97744.0,94999.10490581293,0.05,5111015.953727578,45362981.551620364,55111015.95372758,1.0230710610942109,0.7650294954244423
602,7594944.0,97744.0,94999.10490581293,0.05,5006500.56318423,45449173.72317348,55006500.56318423,1.0230710610942109,0.7644008065976977
603,7594945.0,97744.0,94999.10490581293,0.05,5309748.784542411,45199988.3372944,55309748.78454241,1.0230710610942109,0.7690654842727053
604,7594946.0,98083.0,95328.58494103832,0.05,5254675.355546896,45245040.06065127,55254675.3555469,1.019543378383128,0.7655989492742749
605,7594947.0,97248.0,94191.1267379523,0.05,5358357.147434325,45160299.705820784,55358357.147434324,1.0282947556590958,0.7665306575454804
606,7594948.0,97248.0,94999.62797841895,0.05,5210261.888638927,45281437.08216037,55210261.88863893,1.0282947556590958,0.7648516994107978
607,7594949.0,97248.0,94999.62797841895,0.05,5067765.781302074,45398609.59546792,55067765.78130207,1.0282947556590958,0.7609978750339371
608,7594950.0,97248.0,94999.62797841895,0.05,5007199.995829345,45448595.82362946,55007199.995829344,1.0282947556590958,0.7638529587726323
609,7594951.0,97473.0,95219.42598244108,0.05,5860410.374786943,44754415.21511621,55860410.37478694,1.0259213076291722,0.7668531159794916
610,7594952.0,97292.0,94823.23906876457,0.05,5697621.197709528,44885220.34227932,55697621.19770953,1.0278292565839218,0.7802718337670553
611,7594953.0,96972.0,94687.12573598325,0.05,5539353.942217597,45013127.135057546,55539353.942217596,1.0312242042686204,0.782849092624511
612,7594954.0,96972.0,94999.87985951983,0.05,5400565.769471001,45125892.944899276,55400565.769471005,1.0312242042686204,0.7730746627312655
613,7594955.0,96972.0,94999.87985951983,0.05,5251773.202283282,45247416.600499034,55251773.20228328,1.0312242042686204,0.7696093639434469
614,7594956.0,95990.0,94037.85079935763,0.05,5278009.885070905,45225940.75289209,55278009.885070905,1.041766070318315,0.7755958872644756
615,7594957.0,96843.0,95843.36397044476,0.05,5131622.436768389,45346026.282235794,55131622.43676839,1.0325981508456483,0.768536308548243
616,7594958.0,96843.0,94999.90758622787,0.05,5299438.449368926,45208415.67476224,55299438.449368924,1.0325981508456483,0.7767625107005587
617,7594959.0,96843.0,94999.90758622787,0.05,5548425.279274484,45005776.26514226,55548425.279274486,1.0325981508456483,0.776670500811149
618,7594960.0,96843.0,94999.90758622787,0.05,5394302.354850193,45130995.31401727,55394302.354850195,1.0325981508456483,0.7707470211008909
