,BlockHeight,burnt_denom,tokens_burnt,minted_denom,tokens_minted,swap_amount,swap_fee_amount,spread,terraPool,lunaPool,delta,ukrw_oracle_price,usdr_oracle_price,uusd_oracle_price,usd_per_ust_price,usd_per_luna_price,expected_profit
2977,7594951,uusd,1000000.0,uluna,972483.8082627777,796486.3062698516,175997.50199292615,0.1809773083084272,55622182.154009916,44946097.09985587,5622182.154009917,1314.9885750448989,0.7655275939844169,1.0282947556590958,0.7668531159794916,1.0259213076291722,50279.15685760393
2978,7594951,uusd,300000.0,uluna,291745.1424788333,234804.9627149883,56940.17976384502,0.19517096079149335,55845521.11098838,44766347.421693064,5845521.110988379,1314.9885750448989,0.7655275939844169,1.0282947556590958,0.7668531159794916,1.0259213076291722,10835.479592532356
2979,7594951,uusd,20000.0,uluna,19449.676165255554,15586.905907270118,3862.7702579854354,0.1986033199301178,55860410.37478694,44754415.21511621,5860410.374786943,1314.9885750448989,0.7655275939844169,1.0282947556590958,0.7668531159794916,1.0259213076291722,653.8765706895974
2980,7594954,uusd,100.0,uluna,96.9721226344987,79.0304458788195,17.941676755679204,0.18501891335620088,55385557.44543001,45138121.115115374,5385557.44543001,1318.7532645731858,0.7677057051873276,1.0312242042686204,0.7730746627312655,1.0312242042686204,4.190642391253363
2981,7594954,uusd,160.0,uluna,155.15539621519792,126.4482714833073,28.707124731890634,0.1850217616155247,55385676.55911288,45138024.040055946,5385676.559112875,1318.7532645731858,0.7677057051873276,1.0312242042686204,0.7730746627312655,1.0312242042686204,6.7045721045135735
2982,7594954,uusd,20000.0,uluna,19394.42452689974,15801.751992593974,3592.672534305767,0.1852425437693596,55400565.769471005,45125892.944899276,5400565.769471001,1318.7532645731858,0.7677057051873276,1.0312242042686204,0.7730746627312655,1.0312242042686204,833.6558699874986
2983,7594955,uusd,1350.0,uluna,1309.1236555657324,1072.110544030657,237.0131115350755,0.18104715358813928,55251555.075351536,45247595.232216075,5251555.075351535,1318.7532645731858,0.7677057051873276,1.0312242042686204,0.7696093639434469,1.0312242042686204,66.61370133235846
2984,7594955,uusd,3.0,uluna,2.909163679034961,2.382424444344355,0.5267392346906061,0.1810620827169608,55251557.30873309,45247593.40321524,5251557.308733089,1318.7532645731858,0.7677057051873276,1.0312242042686204,0.7696093639434469,1.0312242042686204,0.14798566001877678
2985,7594955,uusd,290.0,uluna,281.2191556400462,230.30012023597368,50.919035404072545,0.18106531643686355,55251773.20228328,45247416.600499034,5251773.202283282,1318.7532645731858,0.7677057051873276,1.0312242042686204,0.7696093639434469,1.0312242042686204,14.304342689709955
2986,7594956,uusd,1200.0,uluna,1163.6654716139844,957.9990196409277,205.66645197305675,0.17674018606722158,55106783.965952456,45366465.25307332,5106783.965952456,1318.7532645731858,0.7677057051873276,1.0312242042686204,0.7755958872644756,1.041766070318315,67.29580934275668
2987,7594956,uusd,200000.0,uluna,193944.2452689974,159233.68402835494,34710.56124064246,0.1789718544754937,55255676.06953371,45244220.645386755,5255676.069533716,1318.7532645731858,0.7677057051873276,1.0312242042686204,0.7755958872644756,1.041766070318315,10765.07181963243
2988,7594956,uusd,30000.0,uluna,29091.63679034961,23811.067667138315,5280.569123211295,0.18151502307230047,55278009.885070905,45225940.75289209,5278009.885070905,1318.7532645731858,0.7677057051873276,1.0312242042686204,0.7755958872644756,1.041766070318315,1537.685775743903
2989,7594957,uusd,300.0,uluna,287.97251950078777,236.85975311795477,51.112766382833016,0.1774918192591401,55131622.43676839,45346026.282235794,5131622.436768389,1321.261171359158,0.7776345961291908,1.041766070318315,0.768536308548243,1.0325981508456483,14.020050514883991
